2017-01-06 01:27:52,848 - INFO - Initializing cpmlogger.
2017-01-06 01:27:52,848 - INFO - BOOTSTRAP, type = 1 , host_count = 4
2017-01-06 01:28:14,330 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 01:28:14,680 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 01:28:14,680 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,12, {'bw': 10, 'src_port': 1, 'dst_name': 'b1-eth2', 'weight': 0, 'src_name': 's2-eth1', 'dst_port': 2})
2017-01-06 01:31:21,376 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:01', {'end_host': True, 'bw': 10, 'src_port': 3, 'dst_port': 3, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:01'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:02', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:02'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,11, {'src_port': 3, 'dst_name': 'l1-eth1', 'weight': 181.43033333333335, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth3'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,22, {'src_port': 2, 'dst_name': 'l2-eth3', 'weight': 178.96633333333332, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth2'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,11, {'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 174.28033333333335, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth4'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,12, {'src_port': 2, 'dst_name': 's2-eth4', 'weight': 177.56841666666668, 'bw': 10, 'dst_port': 4, 'src_name': 'l2-eth2'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,21, {'src_port': 3, 'dst_name': 'l1-eth2', 'weight': 178.96633333333332, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth3'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,23, {'src_port': 4, 'dst_name': 'l3-eth2', 'weight': 171.69258333333335, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth4'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,24, {'src_port': 3, 'dst_name': 'l4-eth3', 'weight': 129.31233333333333, 'bw': 10, 'dst_port': 3, 'src_name': 'l3-eth3'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:01', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:01'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,13, {'src_port': 1, 'dst_name': 's3-eth3', 'weight': 178.00658333333334, 'bw': 10, 'dst_port': 3, 'src_name': 'l3-eth1'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,22, {'src_port': 2, 'dst_name': 'l2-eth4', 'weight': 171.69258333333335, 'bw': 10, 'dst_port': 4, 'src_name': 'l3-eth2'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:02', {'end_host': True, 'bw': 10, 'src_port': 5, 'dst_port': 5, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:02'})
2017-01-06 01:31:21,377 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,12, {'src_port': 1, 'dst_name': 's2-eth5', 'weight': 135.18816666666666, 'bw': 10, 'dst_port': 5, 'src_name': 'l4-eth1'})
2017-01-06 01:31:21,378 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,13, {'src_port': 2, 'dst_name': 's3-eth4', 'weight': 135.75008333333335, 'bw': 10, 'dst_port': 4, 'src_name': 'l4-eth2'})
2017-01-06 01:31:21,378 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,23, {'src_port': 3, 'dst_name': 'l3-eth3', 'weight': 129.31233333333333, 'bw': 10, 'dst_port': 3, 'src_name': 'l4-eth3'})
2017-01-06 01:31:21,378 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:01:01',21, {'end_host': True, 'src_port': 3, 'weight': 0, 'ip': '10.1.0.1', 'bw': 10, 'dst_port': 3, 'src_dpid': '00:00:00:00:01:01', 'dst_dpid': 21})
2017-01-06 01:31:21,378 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:01:02',21, {'end_host': True, 'src_port': 4, 'weight': 0, 'ip': '10.1.0.2', 'bw': 10, 'dst_port': 4, 'src_dpid': '00:00:00:00:01:02', 'dst_dpid': 21})
2017-01-06 01:31:21,378 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:02:02',23, {'end_host': True, 'src_port': 5, 'weight': 0, 'ip': '10.2.0.2', 'bw': 10, 'dst_port': 5, 'src_dpid': '00:00:00:00:02:02', 'dst_dpid': 23})
2017-01-06 01:31:21,378 - DEBUG - WEIGHTED_ROUTING disabled
2017-01-06 01:31:31,351 - DEBUG - FETCH_ALL_METRICS : About to fetch remote metrics, time_of_last_fetch = 1483666291351
2017-01-06 01:31:31,373 - DEBUG - FETCH_NFM_METRICS: -----> EMPTY - nfm_metrics_data  = [[u'link_utilization', {}], [u'packet_dropped', {}]] 
2017-01-06 01:31:31,373 - ERROR - FETCH_NFM_METRICS : Empty NFM data read, key value, either or both of link_util or packet_drop is empty. DM,DB running but blank data served.
2017-01-06 01:31:31,373 - ERROR - FETCH_NFM_METRICS : nfm_metrics_data = [[u'link_utilization', {}], [u'packet_dropped', {}]]
2017-01-06 01:31:31,373 - DEBUG - FETCH_NFM_METRICS: HTTP GET RESULT - nfm_metrics_data  = False 
2017-01-06 01:31:31,393 - DEBUG - FETCH_RPM_METRICS: -----> EMPTY - rpm_metrics_data  = [[u'latencies', {u'11': {u'25th_latency': 184.53333333333333, u'75th_latency': 336.46666666666664, u'median_latency': 273.4444444444444}, u'24': {u'25th_latency': 88.19444444444444, u'75th_latency': 177.83333333333334, u'median_latency': 131.85555555555555}, u'13': {u'25th_latency': 216.01666666666665, u'75th_latency': 341.84999999999997, u'median_latency': 272.93333333333334}, u'12': {u'25th_latency': 198.64444444444445, u'75th_latency': 343.52222222222224, u'median_latency': 281.0111111111111}, u'21': {u'25th_latency': 219.74999999999997, u'75th_latency': 341.0833333333333, u'median_latency': 270.4555555555555}, u'22': {u'25th_latency': 177.04444444444445, u'75th_latency': 328.1722222222222, u'median_latency': 265.44444444444446}, u'23': {u'25th_latency': 173.20555555555555, u'75th_latency': 328.8277777777778, u'median_latency': 268.29999999999995}, u'1': {u'25th_latency': 161.20555555555555, u'75th_latency': 287.6611111111111, u'median_latency': 243.5111111111111}}]] 
2017-01-06 01:31:31,404 - DEBUG - FETCH_RPM_METRICS: HTTP GET RESULT - rpm_metrics_data  = [[u'latencies', {u'11': {u'25th_latency': 184.53333333333333, u'75th_latency': 336.46666666666664, u'median_latency': 273.4444444444444}, u'24': {u'25th_latency': 88.19444444444444, u'75th_latency': 177.83333333333334, u'median_latency': 131.85555555555555}, u'13': {u'25th_latency': 216.01666666666665, u'75th_latency': 341.84999999999997, u'median_latency': 272.93333333333334}, u'12': {u'25th_latency': 198.64444444444445, u'75th_latency': 343.52222222222224, u'median_latency': 281.0111111111111}, u'21': {u'25th_latency': 219.74999999999997, u'75th_latency': 341.0833333333333, u'median_latency': 270.4555555555555}, u'22': {u'25th_latency': 177.04444444444445, u'75th_latency': 328.1722222222222, u'median_latency': 265.44444444444446}, u'23': {u'25th_latency': 173.20555555555555, u'75th_latency': 328.8277777777778, u'median_latency': 268.29999999999995}, u'1': {u'25th_latency': 161.20555555555555, u'75th_latency': 287.6611111111111, u'median_latency': 243.5111111111111}}]] 
2017-01-06 01:31:31,404 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:31,405 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'11', total_rpm_weight =  165.31166666666667
2017-01-06 01:31:31,405 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 11
2017-01-06 01:31:31,405 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 11, weight = 165.31166666666667
2017-01-06 01:31:31,405 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,405 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][11]['weight'] = 165.31166666666667
2017-01-06 01:31:31,405 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:31,406 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'12', total_rpm_weight =  168.30641666666668
2017-01-06 01:31:31,406 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 12
2017-01-06 01:31:31,406 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 12, weight = 168.30641666666668
2017-01-06 01:31:31,406 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,406 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][12]['weight'] = 168.30641666666668
2017-01-06 01:31:31,407 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:31,407 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'13', total_rpm_weight =  168.26883333333333
2017-01-06 01:31:31,407 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 13
2017-01-06 01:31:31,407 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 13, weight = 168.26883333333333
2017-01-06 01:31:31,411 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,411 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][13]['weight'] = 168.26883333333333
2017-01-06 01:31:31,411 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:31:31,412 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'1', total_rpm_weight =  165.31166666666667
2017-01-06 01:31:31,412 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 1
2017-01-06 01:31:31,412 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 1, weight = 165.31166666666667
2017-01-06 01:31:31,412 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,413 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][1]['weight'] = 165.31166666666667
2017-01-06 01:31:31,413 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:31,413 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'12', total_rpm_weight =  179.19641666666666
2017-01-06 01:31:31,413 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 12
2017-01-06 01:31:31,413 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 12, weight = 179.19641666666666
2017-01-06 01:31:31,414 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,416 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][12]['weight'] = 179.19641666666666
2017-01-06 01:31:31,417 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:31:31,417 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'21', total_rpm_weight =  178.99475
2017-01-06 01:31:31,417 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 21
2017-01-06 01:31:31,417 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 21, weight = 178.99475
2017-01-06 01:31:31,417 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,417 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][21]['weight'] = 178.99475
2017-01-06 01:31:31,417 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:31,418 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'22', total_rpm_weight =  173.57954166666667
2017-01-06 01:31:31,418 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 22
2017-01-06 01:31:31,418 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 22, weight = 173.57954166666667
2017-01-06 01:31:31,418 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,418 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][22]['weight'] = 173.57954166666667
2017-01-06 01:31:31,418 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:31:31,419 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'24', total_rpm_weight =  134.79904166666665
2017-01-06 01:31:31,419 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 24
2017-01-06 01:31:31,419 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 24, weight = 134.79904166666665
2017-01-06 01:31:31,419 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,419 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][24]['weight'] = 134.79904166666665
2017-01-06 01:31:31,419 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:31:31,419 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'1', total_rpm_weight =  168.30641666666668
2017-01-06 01:31:31,420 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 1
2017-01-06 01:31:31,420 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 1, weight = 168.30641666666668
2017-01-06 01:31:31,420 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,420 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][1]['weight'] = 168.30641666666668
2017-01-06 01:31:31,420 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:31,420 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'11', total_rpm_weight =  179.19641666666666
2017-01-06 01:31:31,420 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 11
2017-01-06 01:31:31,421 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 11, weight = 179.19641666666666
2017-01-06 01:31:31,421 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,421 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][11]['weight'] = 179.19641666666666
2017-01-06 01:31:31,421 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:31,421 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'13', total_rpm_weight =  182.15358333333333
2017-01-06 01:31:31,421 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 13
2017-01-06 01:31:31,421 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 13, weight = 182.15358333333333
2017-01-06 01:31:31,422 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,422 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][13]['weight'] = 182.15358333333333
2017-01-06 01:31:31,422 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:31,422 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'22', total_rpm_weight =  176.5742916666667
2017-01-06 01:31:31,422 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 22
2017-01-06 01:31:31,422 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 22, weight = 176.5742916666667
2017-01-06 01:31:31,422 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,423 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][22]['weight'] = 176.5742916666667
2017-01-06 01:31:31,431 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:31:31,431 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'24', total_rpm_weight =  134.7614583333333
2017-01-06 01:31:31,431 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 24
2017-01-06 01:31:31,432 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 24, weight = 134.7614583333333
2017-01-06 01:31:31,432 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,432 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][24]['weight'] = 134.7614583333333
2017-01-06 01:31:31,432 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:31:31,432 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'1', total_rpm_weight =  168.26883333333333
2017-01-06 01:31:31,433 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 1
2017-01-06 01:31:31,433 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 1, weight = 168.26883333333333
2017-01-06 01:31:31,433 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,433 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][1]['weight'] = 168.26883333333333
2017-01-06 01:31:31,433 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:31,434 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'12', total_rpm_weight =  182.15358333333333
2017-01-06 01:31:31,434 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 12
2017-01-06 01:31:31,434 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 12, weight = 182.15358333333333
2017-01-06 01:31:31,434 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,440 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][12]['weight'] = 182.15358333333333
2017-01-06 01:31:31,440 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:31:31,440 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'23', total_rpm_weight =  176.74524999999997
2017-01-06 01:31:31,440 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 23
2017-01-06 01:31:31,440 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 23, weight = 176.74524999999997
2017-01-06 01:31:31,441 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,441 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][23]['weight'] = 176.74524999999997
2017-01-06 01:31:31,441 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:31,441 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'11', total_rpm_weight =  178.99475
2017-01-06 01:31:31,441 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 11
2017-01-06 01:31:31,441 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 11, weight = 178.99475
2017-01-06 01:31:31,442 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,442 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][11]['weight'] = 178.99475
2017-01-06 01:31:31,442 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:31,442 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'22', total_rpm_weight =  176.372625
2017-01-06 01:31:31,442 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 22
2017-01-06 01:31:31,442 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 22, weight = 176.372625
2017-01-06 01:31:31,443 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,447 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][22]['weight'] = 176.372625
2017-01-06 01:31:31,448 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:31,448 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'11', total_rpm_weight =  173.57954166666667
2017-01-06 01:31:31,448 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 11
2017-01-06 01:31:31,448 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 11, weight = 173.57954166666667
2017-01-06 01:31:31,448 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,448 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][11]['weight'] = 173.57954166666667
2017-01-06 01:31:31,448 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:31,448 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'12', total_rpm_weight =  176.5742916666667
2017-01-06 01:31:31,448 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 12
2017-01-06 01:31:31,448 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 12, weight = 176.5742916666667
2017-01-06 01:31:31,449 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,449 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][12]['weight'] = 176.5742916666667
2017-01-06 01:31:31,449 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:31:31,449 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'21', total_rpm_weight =  176.372625
2017-01-06 01:31:31,449 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 21
2017-01-06 01:31:31,449 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 21, weight = 176.372625
2017-01-06 01:31:31,449 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,449 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][21]['weight'] = 176.372625
2017-01-06 01:31:31,449 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:31:31,449 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'23', total_rpm_weight =  171.16595833333335
2017-01-06 01:31:31,450 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 23
2017-01-06 01:31:31,450 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 23, weight = 171.16595833333335
2017-01-06 01:31:31,450 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,450 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][23]['weight'] = 171.16595833333335
2017-01-06 01:31:31,450 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:31:31,450 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'24', total_rpm_weight =  129.39070833333332
2017-01-06 01:31:31,450 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 24
2017-01-06 01:31:31,450 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 24, weight = 129.39070833333332
2017-01-06 01:31:31,450 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,450 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][24]['weight'] = 129.39070833333332
2017-01-06 01:31:31,450 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:31,451 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'13', total_rpm_weight =  176.74524999999997
2017-01-06 01:31:31,451 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 13
2017-01-06 01:31:31,451 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 13, weight = 176.74524999999997
2017-01-06 01:31:31,451 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:31,451 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][13]['weight'] = 176.74524999999997
