2017-01-06 01:07:22,421 - INFO - Initializing cpmlogger.
2017-01-06 01:07:22,421 - INFO - BOOTSTRAP, type = 1 , host_count = 4
2017-01-06 01:07:57,870 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 01:07:57,876 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'bw': 10, 'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 0, 'src_name': 's1-eth4', 'dst_port': 1})
2017-01-06 01:09:20,257 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:09:20,258 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'11', total_rpm_weight =  442.7261666666667
2017-01-06 01:09:20,259 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 11
2017-01-06 01:09:20,259 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 11, weight = 442.7261666666667
2017-01-06 01:09:20,260 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,260 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][11]['weight'] = 442.7261666666667
2017-01-06 01:09:20,261 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:20,262 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'12', total_rpm_weight =  471.5709166666667
2017-01-06 01:09:20,262 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 12
2017-01-06 01:09:20,263 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 12, weight = 471.5709166666667
2017-01-06 01:09:20,263 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,264 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][12]['weight'] = 471.5709166666667
2017-01-06 01:09:20,264 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:09:20,265 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'21', total_rpm_weight =  545.824125
2017-01-06 01:09:20,265 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 21
2017-01-06 01:09:20,266 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 21, weight = 545.824125
2017-01-06 01:09:20,266 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,266 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][21]['weight'] = 545.824125
2017-01-06 01:09:20,266 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:09:20,267 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'23', total_rpm_weight =  487.51175000000006
2017-01-06 01:09:20,267 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 23
2017-01-06 01:09:20,268 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 23, weight = 487.51175000000006
2017-01-06 01:09:20,268 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,268 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][23]['weight'] = 487.51175000000006
2017-01-06 01:09:20,268 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:09:20,269 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'24', total_rpm_weight =  371.870125
2017-01-06 01:09:20,270 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 24
2017-01-06 01:09:20,270 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 24, weight = 371.870125
2017-01-06 01:09:20,270 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,271 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][24]['weight'] = 371.870125
2017-01-06 01:09:20,283 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:20,285 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'13', total_rpm_weight =  479.331875
2017-01-06 01:09:20,285 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 13
2017-01-06 01:09:20,286 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 13, weight = 479.331875
2017-01-06 01:09:20,286 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,287 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][13]['weight'] = 479.331875
2017-01-06 01:09:20,287 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:20,291 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'22', total_rpm_weight =  487.51175000000006
2017-01-06 01:09:20,292 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 22
2017-01-06 01:09:20,292 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 22, weight = 487.51175000000006
2017-01-06 01:09:20,293 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,293 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][22]['weight'] = 487.51175000000006
2017-01-06 01:09:20,293 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:20,294 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'12', total_rpm_weight =  355.9292916666667
2017-01-06 01:09:20,294 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 12
2017-01-06 01:09:20,295 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 12, weight = 355.9292916666667
2017-01-06 01:09:20,295 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,295 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][12]['weight'] = 355.9292916666667
2017-01-06 01:09:20,296 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:20,297 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'13', total_rpm_weight =  393.29675
2017-01-06 01:09:20,297 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 13
2017-01-06 01:09:20,297 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 13, weight = 393.29675
2017-01-06 01:09:20,297 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,298 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][13]['weight'] = 393.29675
2017-01-06 01:09:20,298 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:09:20,299 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'23', total_rpm_weight =  371.870125
2017-01-06 01:09:20,299 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 23
2017-01-06 01:09:20,299 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 23, weight = 371.870125
2017-01-06 01:09:20,299 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:20,300 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][23]['weight'] = 371.870125
2017-01-06 01:09:20,300 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'After WEIGHT_ADDED_TO_TOPOLOGY'________
2017-01-06 01:09:20,300 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'src_port': 1, 'dst_name': 's1-eth1', 'weight': 316.1927083333333, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth1'})
2017-01-06 01:09:20,300 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,13, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 382.4049166666667, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 01:09:20,300 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,1, {'src_port': 1, 'dst_name': 's1-eth1', 'weight': 316.1927083333333, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth1'})
2017-01-06 01:09:20,301 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,12, {'src_port': 2, 'dst_name': 's1-eth2', 'weight': 397.17883333333333, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth2'})
2017-01-06 01:09:20,301 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,21, {'src_port': 3, 'dst_name': 'l1-eth1', 'weight': 471.4320416666667, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth3'})
2017-01-06 01:09:20,301 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 442.7261666666667, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth4'})
2017-01-06 01:09:20,301 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,24, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 355.9292916666667, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 01:09:20,302 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,11, {'src_port': 2, 'dst_name': 's1-eth2', 'weight': 397.17883333333333, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth2'})
2017-01-06 01:09:20,302 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,13, {'src_port': 3, 'dst_name': 's3-eth2', 'weight': 463.3910416666667, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth3'})
2017-01-06 01:09:20,303 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,22, {'src_port': 4, 'dst_name': 'l2-eth2', 'weight': 471.5709166666667, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth4'})
2017-01-06 01:09:20,303 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,24, {'src_port': 4, 'dst_name': 'l4-eth2', 'weight': 393.29675, 'bw': 10, 'dst_port': 2, 'src_name': 's3-eth4'})
2017-01-06 01:09:20,303 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,1, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 382.4049166666667, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 01:09:20,304 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,12, {'src_port': 3, 'dst_name': 's3-eth2', 'weight': 463.3910416666667, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth3'})
2017-01-06 01:09:20,305 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,23, {'src_port': 3, 'dst_name': 'l3-eth1', 'weight': 479.331875, 'bw': 10, 'dst_port': 1, 'src_name': 's3-eth3'})
2017-01-06 01:09:20,306 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:02:01',23, {'end_host': True, 'src_port': 4, 'weight': 0, 'ip': '10.2.0.1', 'bw': 10, 'dst_port': 4, 'src_dpid': '00:00:00:00:02:01', 'dst_dpid': 23})
2017-01-06 01:09:20,306 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:01', {'end_host': True, 'bw': 10, 'src_port': 3, 'dst_port': 3, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:01'})
2017-01-06 01:09:20,306 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:02', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:02'})
2017-01-06 01:09:20,307 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,11, {'src_port': 1, 'dst_name': 's1-eth3', 'weight': 471.4320416666667, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth1'})
2017-01-06 01:09:20,308 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,22, {'src_port': 2, 'dst_name': 'l2-eth3', 'weight': 545.824125, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth2'})
2017-01-06 01:09:20,308 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,11, {'src_port': 1, 'dst_name': 's1-eth4', 'weight': 442.7261666666667, 'bw': 10, 'dst_port': 4, 'src_name': 'l2-eth1'})
2017-01-06 01:09:20,308 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,12, {'src_port': 4, 'dst_name': 'l2-eth2', 'weight': 471.5709166666667, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth4'})
2017-01-06 01:09:20,309 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,21, {'src_port': 3, 'dst_name': 'l1-eth2', 'weight': 545.824125, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth3'})
2017-01-06 01:09:20,314 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,23, {'src_port': 4, 'dst_name': 'l3-eth2', 'weight': 487.51175000000006, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth4'})
2017-01-06 01:09:20,315 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,24, {'src_port': 3, 'dst_name': 'l3-eth3', 'weight': 371.870125, 'bw': 10, 'dst_port': 3, 'src_name': 'l4-eth3'})
2017-01-06 01:09:20,315 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:01', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:01'})
2017-01-06 01:09:20,315 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,13, {'src_port': 3, 'dst_name': 'l3-eth1', 'weight': 479.331875, 'bw': 10, 'dst_port': 1, 'src_name': 's3-eth3'})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,22, {'src_port': 2, 'dst_name': 'l2-eth4', 'weight': 487.51175000000006, 'bw': 10, 'dst_port': 4, 'src_name': 'l3-eth2'})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:02', {'end_host': True, 'bw': 10, 'src_port': 5, 'dst_port': 5, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:02'})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,12, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 355.9292916666667, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,13, {'src_port': 2, 'dst_name': 's3-eth4', 'weight': 393.29675, 'bw': 10, 'dst_port': 4, 'src_name': 'l4-eth2'})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,23, {'src_port': 3, 'dst_name': 'l3-eth3', 'weight': 371.870125, 'bw': 10, 'dst_port': 3, 'src_name': 'l4-eth3'})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:01:01',21, {'end_host': True, 'src_port': 3, 'weight': 0, 'ip': '10.1.0.1', 'bw': 10, 'dst_port': 3, 'src_dpid': '00:00:00:00:01:01', 'dst_dpid': 21})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:01:02',21, {'end_host': True, 'src_port': 4, 'weight': 0, 'ip': '10.1.0.2', 'bw': 10, 'dst_port': 4, 'src_dpid': '00:00:00:00:01:02', 'dst_dpid': 21})
2017-01-06 01:09:20,316 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:02:02',23, {'end_host': True, 'src_port': 5, 'weight': 0, 'ip': '10.2.0.2', 'bw': 10, 'dst_port': 5, 'src_dpid': '00:00:00:00:02:02', 'dst_dpid': 23})
2017-01-06 01:09:20,317 - DEBUG - WEIGHTED_ROUTING disabled
2017-01-06 01:09:24,236 - DEBUG - FETCH_ALL_METRICS : About to fetch remote metrics, time_of_last_fetch = 1483664964236
2017-01-06 01:09:24,259 - DEBUG - FETCH_NFM_METRICS: -----> EMPTY - nfm_metrics_data  = [[u'link_utilization', {}], [u'packet_dropped', {}]] 
2017-01-06 01:09:24,260 - ERROR - FETCH_NFM_METRICS : Empty NFM data read, key value, either or both of link_util or packet_drop is empty. DM,DB running but blank data served.
2017-01-06 01:09:24,260 - ERROR - FETCH_NFM_METRICS : nfm_metrics_data = [[u'link_utilization', {}], [u'packet_dropped', {}]]
2017-01-06 01:09:24,260 - DEBUG - FETCH_NFM_METRICS: HTTP GET RESULT - nfm_metrics_data  = False 
2017-01-06 01:09:24,302 - DEBUG - FETCH_RPM_METRICS: -----> EMPTY - rpm_metrics_data  = [[u'latencies', {u'11': {u'25th_latency': 399.75555555555553, u'75th_latency': 809.4611111111112, u'median_latency': 480.47777777777776}, u'24': {u'25th_latency': 292.81666666666666, u'75th_latency': 547.5166666666667, u'median_latency': 365.4222222222222}, u'13': {u'25th_latency': 478.27777777777777, u'75th_latency': 981.5388888888888, u'median_latency': 695.6444444444444}, u'12': {u'25th_latency': 465.77222222222224, u'75th_latency': 775.1055555555555, u'median_latency': 588.0777777777778}, u'21': {u'25th_latency': 485.1222222222222, u'75th_latency': 1084.8222222222223, u'median_latency': 749.9111111111112}, u'22': {u'25th_latency': 476.2833333333333, u'75th_latency': 921.25, u'median_latency': 642.6444444444445}, u'23': {u'25th_latency': 503.5555555555556, u'75th_latency': 824.4222222222222, u'median_latency': 605.6333333333333}, u'1': {u'25th_latency': 323.60555555555555, u'75th_latency': 452.4, u'median_latency': 366.65555555555557}}]] 
2017-01-06 01:09:24,307 - DEBUG - FETCH_RPM_METRICS: HTTP GET RESULT - rpm_metrics_data  = [[u'latencies', {u'11': {u'25th_latency': 399.75555555555553, u'75th_latency': 809.4611111111112, u'median_latency': 480.47777777777776}, u'24': {u'25th_latency': 292.81666666666666, u'75th_latency': 547.5166666666667, u'median_latency': 365.4222222222222}, u'13': {u'25th_latency': 478.27777777777777, u'75th_latency': 981.5388888888888, u'median_latency': 695.6444444444444}, u'12': {u'25th_latency': 465.77222222222224, u'75th_latency': 775.1055555555555, u'median_latency': 588.0777777777778}, u'21': {u'25th_latency': 485.1222222222222, u'75th_latency': 1084.8222222222223, u'median_latency': 749.9111111111112}, u'22': {u'25th_latency': 476.2833333333333, u'75th_latency': 921.25, u'median_latency': 642.6444444444445}, u'23': {u'25th_latency': 503.5555555555556, u'75th_latency': 824.4222222222222, u'median_latency': 605.6333333333333}, u'1': {u'25th_latency': 323.60555555555555, u'75th_latency': 452.4, u'median_latency': 366.65555555555557}}]] 
2017-01-06 01:09:24,307 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:09:24,309 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'11', total_rpm_weight =  303.55783333333335
2017-01-06 01:09:24,310 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 11
2017-01-06 01:09:24,311 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 11, weight = 303.55783333333335
2017-01-06 01:09:24,311 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,312 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][11]['weight'] = 303.55783333333335
2017-01-06 01:09:24,312 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:24,314 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'13', total_rpm_weight =  359.7348333333333
2017-01-06 01:09:24,315 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 13
2017-01-06 01:09:24,315 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 13, weight = 359.7348333333333
2017-01-06 01:09:24,316 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,318 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][13]['weight'] = 359.7348333333333
2017-01-06 01:09:24,318 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:09:24,320 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'1', total_rpm_weight =  303.55783333333335
2017-01-06 01:09:24,321 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 1
2017-01-06 01:09:24,322 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 1, weight = 303.55783333333335
2017-01-06 01:09:24,322 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,323 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][1]['weight'] = 303.55783333333335
2017-01-06 01:09:24,323 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:24,324 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'12', total_rpm_weight =  378.4444583333334
2017-01-06 01:09:24,324 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 12
2017-01-06 01:09:24,324 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 12, weight = 378.4444583333334
2017-01-06 01:09:24,324 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,325 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][12]['weight'] = 378.4444583333334
2017-01-06 01:09:24,325 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:09:24,326 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'21', total_rpm_weight =  432.29495833333345
2017-01-06 01:09:24,326 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 21
2017-01-06 01:09:24,326 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 21, weight = 432.29495833333345
2017-01-06 01:09:24,327 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,327 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][21]['weight'] = 432.29495833333345
2017-01-06 01:09:24,327 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:24,328 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'22', total_rpm_weight =  400.3720416666667
2017-01-06 01:09:24,330 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 22
2017-01-06 01:09:24,331 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 22, weight = 400.3720416666667
2017-01-06 01:09:24,332 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,332 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][22]['weight'] = 400.3720416666667
2017-01-06 01:09:24,333 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:09:24,337 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'24', total_rpm_weight =  329.0274166666667
2017-01-06 01:09:24,337 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 24
2017-01-06 01:09:24,339 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 24, weight = 329.0274166666667
2017-01-06 01:09:24,339 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,340 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][24]['weight'] = 329.0274166666667
2017-01-06 01:09:24,341 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:09:24,344 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'11', total_rpm_weight =  378.4444583333334
2017-01-06 01:09:24,344 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 11
2017-01-06 01:09:24,346 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 11, weight = 378.4444583333334
2017-01-06 01:09:24,346 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,347 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][11]['weight'] = 378.4444583333334
2017-01-06 01:09:24,349 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:24,358 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'13', total_rpm_weight =  434.62145833333335
2017-01-06 01:09:24,361 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 13
2017-01-06 01:09:24,362 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 13, weight = 434.62145833333335
2017-01-06 01:09:24,362 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:24,363 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][13]['weight'] = 434.62145833333335
2017-01-06 01:09:24,364 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:24,365 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'22', total_rpm_weight =  420.73808333333335
2017-01-06 01:09:24,366 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 22
2017-01-06 01:09:24,366 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 22, weight = 420.73808333333335
