2017-01-06 03:40:02,239 - INFO - Initializing cpmlogger.
2017-01-06 03:40:02,240 - INFO - BOOTSTRAP, type = 1 , host_count = 4
2017-01-06 03:40:05,652 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 03:40:05,652 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'bw': 10, 'src_port': 1, 'dst_name': 's1-eth1', 'weight': 0, 'src_name': 'b1-eth1', 'dst_port': 1})
2017-01-06 03:41:49,093 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][12]['weight'] = 173.98883333333333
2017-01-06 03:41:49,094 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 03:41:49,094 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'21', total_rpm_weight =  166.29020833333334
2017-01-06 03:41:49,094 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 21
2017-01-06 03:41:49,094 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 21, weight = 166.29020833333334
2017-01-06 03:41:49,094 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,094 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][21]['weight'] = 166.29020833333334
2017-01-06 03:41:49,094 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:41:49,094 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'22', total_rpm_weight =  168.408625
2017-01-06 03:41:49,094 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 22
2017-01-06 03:41:49,095 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 22, weight = 168.408625
2017-01-06 03:41:49,095 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,095 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][22]['weight'] = 168.408625
2017-01-06 03:41:49,095 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 03:41:49,095 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'24', total_rpm_weight =  137.01829166666664
2017-01-06 03:41:49,099 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 24
2017-01-06 03:41:49,099 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 24, weight = 137.01829166666664
2017-01-06 03:41:49,100 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,100 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][24]['weight'] = 137.01829166666664
2017-01-06 03:41:49,100 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 03:41:49,100 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'1', total_rpm_weight =  163.07225
2017-01-06 03:41:49,100 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 1
2017-01-06 03:41:49,101 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 1, weight = 163.07225
2017-01-06 03:41:49,101 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,101 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][1]['weight'] = 163.07225
2017-01-06 03:41:49,101 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:41:49,101 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'11', total_rpm_weight =  173.98883333333333
2017-01-06 03:41:49,101 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 11
2017-01-06 03:41:49,101 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 11, weight = 173.98883333333333
2017-01-06 03:41:49,101 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,101 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][11]['weight'] = 173.98883333333333
2017-01-06 03:41:49,101 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:41:49,101 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'13', total_rpm_weight =  174.64379166666666
2017-01-06 03:41:49,102 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 13
2017-01-06 03:41:49,102 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 13, weight = 174.64379166666666
2017-01-06 03:41:49,102 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,102 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][13]['weight'] = 174.64379166666666
2017-01-06 03:41:49,102 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:41:49,102 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'22', total_rpm_weight =  173.889375
2017-01-06 03:41:49,102 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 22
2017-01-06 03:41:49,102 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 22, weight = 173.889375
2017-01-06 03:41:49,102 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,102 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][22]['weight'] = 173.889375
2017-01-06 03:41:49,102 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 03:41:49,103 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'24', total_rpm_weight =  132.19250000000002
2017-01-06 03:41:49,103 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 24
2017-01-06 03:41:49,103 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 24, weight = 132.19250000000002
2017-01-06 03:41:49,107 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,107 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][24]['weight'] = 132.19250000000002
2017-01-06 03:41:49,108 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 03:41:49,108 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'1', total_rpm_weight =  158.24645833333335
2017-01-06 03:41:49,108 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 1
2017-01-06 03:41:49,108 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 1, weight = 158.24645833333335
2017-01-06 03:41:49,108 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,109 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][1]['weight'] = 158.24645833333335
2017-01-06 03:41:49,109 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:41:49,109 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'12', total_rpm_weight =  174.64379166666666
2017-01-06 03:41:49,109 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 12
2017-01-06 03:41:49,109 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 12, weight = 174.64379166666666
2017-01-06 03:41:49,109 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,110 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][12]['weight'] = 174.64379166666666
2017-01-06 03:41:49,110 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 03:41:49,110 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'23', total_rpm_weight =  175.65533333333335
2017-01-06 03:41:49,110 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 23
2017-01-06 03:41:49,110 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 23, weight = 175.65533333333335
2017-01-06 03:41:49,110 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,111 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][23]['weight'] = 175.65533333333335
2017-01-06 03:41:49,111 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:41:49,111 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'11', total_rpm_weight =  166.29020833333334
2017-01-06 03:41:49,111 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 11
2017-01-06 03:41:49,111 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 11, weight = 166.29020833333334
2017-01-06 03:41:49,116 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,116 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][11]['weight'] = 166.29020833333334
2017-01-06 03:41:49,116 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:41:49,116 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'22', total_rpm_weight =  166.19075
2017-01-06 03:41:49,116 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 22
2017-01-06 03:41:49,116 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 22, weight = 166.19075
2017-01-06 03:41:49,116 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,116 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][22]['weight'] = 166.19075
2017-01-06 03:41:49,116 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:41:49,117 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'11', total_rpm_weight =  168.408625
2017-01-06 03:41:49,117 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 11
2017-01-06 03:41:49,117 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 11, weight = 168.408625
2017-01-06 03:41:49,117 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,117 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][11]['weight'] = 168.408625
2017-01-06 03:41:49,117 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:41:49,123 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'12', total_rpm_weight =  173.889375
2017-01-06 03:41:49,123 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 12
2017-01-06 03:41:49,123 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 12, weight = 173.889375
2017-01-06 03:41:49,123 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,124 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][12]['weight'] = 173.889375
2017-01-06 03:41:49,124 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 03:41:49,124 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'21', total_rpm_weight =  166.19075
2017-01-06 03:41:49,124 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 21
2017-01-06 03:41:49,124 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 21, weight = 166.19075
2017-01-06 03:41:49,124 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,125 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][21]['weight'] = 166.19075
2017-01-06 03:41:49,125 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 03:41:49,125 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'23', total_rpm_weight =  174.90091666666666
2017-01-06 03:41:49,125 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 23
2017-01-06 03:41:49,125 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 23, weight = 174.90091666666666
2017-01-06 03:41:49,127 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,127 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][23]['weight'] = 174.90091666666666
2017-01-06 03:41:49,127 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 03:41:49,127 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'24', total_rpm_weight =  138.02983333333336
2017-01-06 03:41:49,128 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 24
2017-01-06 03:41:49,128 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 24, weight = 138.02983333333336
2017-01-06 03:41:49,128 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,128 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][24]['weight'] = 138.02983333333336
2017-01-06 03:41:49,128 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:41:49,128 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'13', total_rpm_weight =  175.65533333333335
2017-01-06 03:41:49,129 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 13
2017-01-06 03:41:49,129 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 13, weight = 175.65533333333335
2017-01-06 03:41:49,129 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,129 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][13]['weight'] = 175.65533333333335
2017-01-06 03:41:49,129 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:41:49,130 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'22', total_rpm_weight =  174.90091666666666
2017-01-06 03:41:49,130 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 22
2017-01-06 03:41:49,130 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 22, weight = 174.90091666666666
2017-01-06 03:41:49,130 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,130 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][22]['weight'] = 174.90091666666666
2017-01-06 03:41:49,131 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:41:49,131 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'12', total_rpm_weight =  137.01829166666664
2017-01-06 03:41:49,131 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 12
2017-01-06 03:41:49,131 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 12, weight = 137.01829166666664
2017-01-06 03:41:49,131 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,131 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][12]['weight'] = 137.01829166666664
2017-01-06 03:41:49,132 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:41:49,132 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'13', total_rpm_weight =  132.19250000000002
2017-01-06 03:41:49,132 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 13
2017-01-06 03:41:49,132 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 13, weight = 132.19250000000002
2017-01-06 03:41:49,132 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,133 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][13]['weight'] = 132.19250000000002
2017-01-06 03:41:49,133 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 03:41:49,133 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'23', total_rpm_weight =  138.02983333333336
2017-01-06 03:41:49,133 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 23
2017-01-06 03:41:49,133 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 23, weight = 138.02983333333336
2017-01-06 03:41:49,133 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:41:49,133 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][23]['weight'] = 138.02983333333336
2017-01-06 03:41:49,134 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'After WEIGHT_ADDED_TO_TOPOLOGY'________
2017-01-06 03:41:49,134 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'src_port': 1, 'dst_name': 's1-eth1', 'weight': 157.59150000000002, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth1'})
2017-01-06 03:41:49,134 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,12, {'src_port': 2, 'dst_name': 's2-eth1', 'weight': 163.07225, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth2'})
2017-01-06 03:41:49,134 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,13, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 158.24645833333335, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 03:41:49,134 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,1, {'src_port': 1, 'dst_name': 'b1-eth1', 'weight': 157.59150000000002, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth1'})
2017-01-06 03:41:49,134 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,12, {'src_port': 2, 'dst_name': 's2-eth2', 'weight': 173.98883333333333, 'bw': 10, 'dst_port': 2, 'src_name': 's1-eth2'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,21, {'src_port': 3, 'dst_name': 'l1-eth1', 'weight': 166.29020833333334, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth3'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 168.408625, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth4'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,24, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 137.01829166666664, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,1, {'src_port': 1, 'dst_name': 'b1-eth2', 'weight': 163.07225, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth1'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,11, {'src_port': 2, 'dst_name': 's1-eth2', 'weight': 173.98883333333333, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth2'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,13, {'src_port': 3, 'dst_name': 's3-eth2', 'weight': 174.64379166666666, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth3'})
2017-01-06 03:41:49,135 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,22, {'src_port': 4, 'dst_name': 'l2-eth2', 'weight': 173.889375, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth4'})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,24, {'src_port': 4, 'dst_name': 'l4-eth2', 'weight': 132.19250000000002, 'bw': 10, 'dst_port': 2, 'src_name': 's3-eth4'})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,1, {'src_port': 1, 'dst_name': 'b1-eth3', 'weight': 158.24645833333335, 'bw': 10, 'dst_port': 3, 'src_name': 's3-eth1'})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,12, {'src_port': 2, 'dst_name': 's2-eth3', 'weight': 174.64379166666666, 'bw': 10, 'dst_port': 3, 'src_name': 's3-eth2'})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,23, {'src_port': 3, 'dst_name': 'l3-eth1', 'weight': 175.65533333333335, 'bw': 10, 'dst_port': 1, 'src_name': 's3-eth3'})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:02:01',23, {'end_host': True, 'src_port': 4, 'weight': 0, 'ip': '10.2.0.1', 'bw': 10, 'dst_port': 4, 'src_dpid': '00:00:00:00:02:01', 'dst_dpid': 23})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:01', {'end_host': True, 'bw': 10, 'src_port': 3, 'dst_port': 3, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:01'})
2017-01-06 03:41:49,136 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:02', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:02'})
2017-01-06 03:41:49,137 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,11, {'src_port': 1, 'dst_name': 's1-eth3', 'weight': 166.29020833333334, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth1'})
2017-01-06 03:41:49,137 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,22, {'src_port': 2, 'dst_name': 'l2-eth3', 'weight': 166.19075, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth2'})
2017-01-06 03:41:49,137 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,11, {'src_port': 1, 'dst_name': 's1-eth4', 'weight': 168.408625, 'bw': 10, 'dst_port': 4, 'src_name': 'l2-eth1'})
2017-01-06 03:41:49,137 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,12, {'src_port': 2, 'dst_name': 's2-eth4', 'weight': 173.889375, 'bw': 10, 'dst_port': 4, 'src_name': 'l2-eth2'})
2017-01-06 03:41:49,137 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,21, {'src_port': 3, 'dst_name': 'l1-eth2', 'weight': 166.19075, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth3'})
2017-01-06 03:41:49,137 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,23, {'src_port': 4, 'dst_name': 'l3-eth2', 'weight': 174.90091666666666, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth4'})
2017-01-06 03:41:49,138 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,24, {'src_port': 3, 'dst_name': 'l4-eth3', 'weight': 138.02983333333336, 'bw': 10, 'dst_port': 3, 'src_name': 'l3-eth3'})
2017-01-06 03:41:49,138 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:01', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:01'})
2017-01-06 03:41:49,138 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,13, {'src_port': 1, 'dst_name': 's3-eth3', 'weight': 175.65533333333335, 'bw': 10, 'dst_port': 3, 'src_name': 'l3-eth1'})
2017-01-06 03:41:49,138 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,22, {'src_port': 2, 'dst_name': 'l2-eth4', 'weight': 174.90091666666666, 'bw': 10, 'dst_port': 4, 'src_name': 'l3-eth2'})
2017-01-06 03:41:49,138 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:02', {'end_host': True, 'bw': 10, 'src_port': 5, 'dst_port': 5, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:02'})
2017-01-06 03:41:49,139 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,12, {'src_port': 1, 'dst_name': 's2-eth5', 'weight': 137.01829166666664, 'bw': 10, 'dst_port': 5, 'src_name': 'l4-eth1'})
2017-01-06 03:41:49,139 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,13, {'src_port': 2, 'dst_name': 's3-eth4', 'weight': 132.19250000000002, 'bw': 10, 'dst_port': 4, 'src_name': 'l4-eth2'})
2017-01-06 03:41:49,139 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,23, {'src_port': 3, 'dst_name': 'l3-eth3', 'weight': 138.02983333333336, 'bw': 10, 'dst_port': 3, 'src_name': 'l4-eth3'})
2017-01-06 03:41:49,139 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:01:01',21, {'end_host': True, 'src_port': 3, 'weight': 0, 'ip': '10.1.0.1', 'bw': 10, 'dst_port': 3, 'src_dpid': '00:00:00:00:01:01', 'dst_dpid': 21})
